ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries

ROUGE-2+StopWordRemoval,TASK647,TEXTRANK.TXT,0.11905,0.02155,0.03650,1

ROUGE-L+StopWordRemoval,TASK889,TEXTRANK.TXT,0.10526,0.02128,0.03540,1

ROUGE-1+StopWordRemoval,TASK889,TEXTRANK.TXT,0.15789,0.02778,0.04724,1

ROUGE-2+StopWordRemoval,TASK889,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK406,TEXTRANK.TXT,0.37143,0.10656,0.16561,1

ROUGE-1+StopWordRemoval,TASK406,TEXTRANK.TXT,0.52273,0.11443,0.18776,1

ROUGE-2+StopWordRemoval,TASK406,TEXTRANK.TXT,0.21429,0.04500,0.07438,1

ROUGE-L+StopWordRemoval,TASK648,TEXTRANK.TXT,0.35714,0.12500,0.18519,1

ROUGE-1+StopWordRemoval,TASK648,TEXTRANK.TXT,0.44681,0.10714,0.17284,1

ROUGE-2+StopWordRemoval,TASK648,TEXTRANK.TXT,0.10870,0.02564,0.04149,1

ROUGE-L+StopWordRemoval,TASK403,TEXTRANK.TXT,0.05882,0.05128,0.05479,1

ROUGE-1+StopWordRemoval,TASK403,TEXTRANK.TXT,0.08333,0.04839,0.06122,1

ROUGE-2+StopWordRemoval,TASK403,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK645,TEXTRANK.TXT,0.34783,0.10191,0.15764,1

ROUGE-1+StopWordRemoval,TASK645,TEXTRANK.TXT,0.58333,0.12727,0.20896,1

ROUGE-2+StopWordRemoval,TASK645,TEXTRANK.TXT,0.27660,0.05936,0.09774,1

ROUGE-L+StopWordRemoval,TASK887,TEXTRANK.TXT,0.20833,0.03378,0.05814,1

ROUGE-1+StopWordRemoval,TASK887,TEXTRANK.TXT,0.45833,0.05612,0.10000,1

ROUGE-2+StopWordRemoval,TASK887,TEXTRANK.TXT,0.04348,0.00513,0.00917,1

ROUGE-L+StopWordRemoval,TASK404,TEXTRANK.TXT,0.23684,0.06767,0.10526,1

ROUGE-1+StopWordRemoval,TASK404,TEXTRANK.TXT,0.42500,0.09043,0.14912,1

ROUGE-2+StopWordRemoval,TASK404,TEXTRANK.TXT,0.05263,0.01070,0.01778,1

ROUGE-L+StopWordRemoval,TASK646,TEXTRANK.TXT,0.17778,0.06250,0.09249,1

ROUGE-1+StopWordRemoval,TASK646,TEXTRANK.TXT,0.39583,0.10160,0.16170,1

ROUGE-2+StopWordRemoval,TASK646,TEXTRANK.TXT,0.02128,0.00538,0.00858,1

ROUGE-L+StopWordRemoval,TASK888,TEXTRANK.TXT,0.31250,0.05495,0.09346,1

ROUGE-1+StopWordRemoval,TASK888,TEXTRANK.TXT,0.35294,0.05405,0.09375,1

ROUGE-2+StopWordRemoval,TASK888,TEXTRANK.TXT,0.06250,0.00909,0.01587,1

ROUGE-L+StopWordRemoval,TASK401,TEXTRANK.TXT,0.14286,0.11538,0.12766,1

ROUGE-1+StopWordRemoval,TASK401,TEXTRANK.TXT,0.26923,0.19444,0.22581,1

ROUGE-2+StopWordRemoval,TASK401,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK643,TEXTRANK.TXT,0.19444,0.07609,0.10938,1

ROUGE-1+StopWordRemoval,TASK643,TEXTRANK.TXT,0.41667,0.12712,0.19481,1

ROUGE-2+StopWordRemoval,TASK643,TEXTRANK.TXT,0.08824,0.02564,0.03974,1

ROUGE-L+StopWordRemoval,TASK885,TEXTRANK.TXT,0.34483,0.09804,0.15267,1

ROUGE-1+StopWordRemoval,TASK885,TEXTRANK.TXT,0.51724,0.12195,0.19737,1

ROUGE-2+StopWordRemoval,TASK885,TEXTRANK.TXT,0.29630,0.06557,0.10738,1

ROUGE-L+StopWordRemoval,TASK402,TEXTRANK.TXT,0.78788,0.09848,0.17508,1

ROUGE-1+StopWordRemoval,TASK402,TEXTRANK.TXT,0.90909,0.06479,0.12097,1

ROUGE-2+StopWordRemoval,TASK402,TEXTRANK.TXT,0.70968,0.04900,0.09167,1

ROUGE-L+StopWordRemoval,TASK644,TEXTRANK.TXT,0.30952,0.12150,0.17450,1

ROUGE-1+StopWordRemoval,TASK644,TEXTRANK.TXT,0.60417,0.18831,0.28713,1

ROUGE-2+StopWordRemoval,TASK644,TEXTRANK.TXT,0.19149,0.05882,0.09000,1

ROUGE-L+StopWordRemoval,TASK886,TEXTRANK.TXT,0.19048,0.04301,0.07018,1

ROUGE-1+StopWordRemoval,TASK886,TEXTRANK.TXT,0.28571,0.04839,0.08276,1

ROUGE-2+StopWordRemoval,TASK886,TEXTRANK.TXT,0.05000,0.00813,0.01399,1

ROUGE-L+StopWordRemoval,TASK641,TEXTRANK.TXT,0.32692,0.14530,0.20118,1

ROUGE-1+StopWordRemoval,TASK641,TEXTRANK.TXT,0.61111,0.18539,0.28448,1

ROUGE-2+StopWordRemoval,TASK641,TEXTRANK.TXT,0.20755,0.06215,0.09565,1

ROUGE-L+StopWordRemoval,TASK883,TEXTRANK.TXT,0.37500,0.10909,0.16901,1

ROUGE-1+StopWordRemoval,TASK883,TEXTRANK.TXT,0.60976,0.15924,0.25253,1

ROUGE-2+StopWordRemoval,TASK883,TEXTRANK.TXT,0.17500,0.04487,0.07143,1

ROUGE-L+StopWordRemoval,TASK400,TEXTRANK.TXT,0.20930,0.10976,0.14400,1

ROUGE-1+StopWordRemoval,TASK400,TEXTRANK.TXT,0.40000,0.17476,0.24324,1

ROUGE-2+StopWordRemoval,TASK400,TEXTRANK.TXT,0.16279,0.06863,0.09655,1

ROUGE-L+StopWordRemoval,TASK642,TEXTRANK.TXT,0.20455,0.06383,0.09730,1

ROUGE-1+StopWordRemoval,TASK642,TEXTRANK.TXT,0.45833,0.11000,0.17742,1

ROUGE-2+StopWordRemoval,TASK642,TEXTRANK.TXT,0.12766,0.03015,0.04878,1

ROUGE-L+StopWordRemoval,TASK884,TEXTRANK.TXT,0.19444,0.07692,0.11024,1

ROUGE-1+StopWordRemoval,TASK884,TEXTRANK.TXT,0.26829,0.09016,0.13497,1

ROUGE-2+StopWordRemoval,TASK884,TEXTRANK.TXT,0.02500,0.00826,0.01242,1

ROUGE-L+StopWordRemoval,TASK881,TEXTRANK.TXT,0.20000,0.08750,0.12174,1

ROUGE-1+StopWordRemoval,TASK881,TEXTRANK.TXT,0.35135,0.11607,0.17450,1

ROUGE-2+StopWordRemoval,TASK881,TEXTRANK.TXT,0.08333,0.02703,0.04082,1

ROUGE-L+StopWordRemoval,TASK640,TEXTRANK.TXT,0.45000,0.10000,0.16364,1

ROUGE-1+StopWordRemoval,TASK640,TEXTRANK.TXT,0.68182,0.09646,0.16901,1

ROUGE-2+StopWordRemoval,TASK640,TEXTRANK.TXT,0.34884,0.04839,0.08499,1

ROUGE-L+StopWordRemoval,TASK882,TEXTRANK.TXT,0.26087,0.05825,0.09524,1

ROUGE-1+StopWordRemoval,TASK882,TEXTRANK.TXT,0.43478,0.07246,0.12422,1

ROUGE-2+StopWordRemoval,TASK882,TEXTRANK.TXT,0.04545,0.00730,0.01258,1

ROUGE-L+StopWordRemoval,TASK38,TEXTRANK.TXT,0.46875,0.16667,0.24590,1

ROUGE-1+StopWordRemoval,TASK38,TEXTRANK.TXT,0.57895,0.17600,0.26994,1

ROUGE-2+StopWordRemoval,TASK38,TEXTRANK.TXT,0.30556,0.08871,0.13750,1

ROUGE-L+StopWordRemoval,TASK39,TEXTRANK.TXT,0.23333,0.05691,0.09150,1

ROUGE-1+StopWordRemoval,TASK39,TEXTRANK.TXT,0.55882,0.11515,0.19095,1

ROUGE-2+StopWordRemoval,TASK39,TEXTRANK.TXT,0.18750,0.03659,0.06122,1

ROUGE-L+StopWordRemoval,TASK880,TEXTRANK.TXT,0.15625,0.05952,0.08621,1

ROUGE-1+StopWordRemoval,TASK880,TEXTRANK.TXT,0.27273,0.07895,0.12245,1

ROUGE-2+StopWordRemoval,TASK880,TEXTRANK.TXT,0.09375,0.02655,0.04138,1

ROUGE-L+StopWordRemoval,TASK36,TEXTRANK.TXT,0.10000,0.03390,0.05063,1

ROUGE-1+StopWordRemoval,TASK36,TEXTRANK.TXT,0.17500,0.04636,0.07330,1

ROUGE-2+StopWordRemoval,TASK36,TEXTRANK.TXT,0.02632,0.00667,0.01064,1

ROUGE-L+StopWordRemoval,TASK37,TEXTRANK.TXT,0.27273,0.11111,0.15789,1

ROUGE-1+StopWordRemoval,TASK37,TEXTRANK.TXT,0.44118,0.13393,0.20548,1

ROUGE-2+StopWordRemoval,TASK37,TEXTRANK.TXT,0.18750,0.05405,0.08392,1

ROUGE-L+StopWordRemoval,TASK34,TEXTRANK.TXT,0.33333,0.12048,0.17699,1

ROUGE-1+StopWordRemoval,TASK34,TEXTRANK.TXT,0.51613,0.13008,0.20779,1

ROUGE-2+StopWordRemoval,TASK34,TEXTRANK.TXT,0.24138,0.05738,0.09272,1

ROUGE-L+StopWordRemoval,TASK35,TEXTRANK.TXT,0.27027,0.11364,0.16000,1

ROUGE-1+StopWordRemoval,TASK35,TEXTRANK.TXT,0.40541,0.12195,0.18750,1

ROUGE-2+StopWordRemoval,TASK35,TEXTRANK.TXT,0.14286,0.04098,0.06369,1

ROUGE-L+StopWordRemoval,TASK32,TEXTRANK.TXT,0.35714,0.08152,0.13274,1

ROUGE-1+StopWordRemoval,TASK32,TEXTRANK.TXT,0.53333,0.08219,0.14243,1

ROUGE-2+StopWordRemoval,TASK32,TEXTRANK.TXT,0.13953,0.02062,0.03593,1

ROUGE-L+StopWordRemoval,TASK33,TEXTRANK.TXT,0.23529,0.08889,0.12903,1

ROUGE-1+StopWordRemoval,TASK33,TEXTRANK.TXT,0.32353,0.09091,0.14194,1

ROUGE-2+StopWordRemoval,TASK33,TEXTRANK.TXT,0.06250,0.01667,0.02632,1

ROUGE-L+StopWordRemoval,TASK1,TEXTRANK.TXT,0.14706,0.05435,0.07937,1

ROUGE-1+StopWordRemoval,TASK1,TEXTRANK.TXT,0.21622,0.07273,0.10884,1

ROUGE-2+StopWordRemoval,TASK1,TEXTRANK.TXT,0.02778,0.00917,0.01379,1

ROUGE-L+StopWordRemoval,TASK30,TEXTRANK.TXT,0.17500,0.05600,0.08485,1

ROUGE-1+StopWordRemoval,TASK30,TEXTRANK.TXT,0.36585,0.08621,0.13953,1

ROUGE-2+StopWordRemoval,TASK30,TEXTRANK.TXT,0.07692,0.01734,0.02830,1

ROUGE-L+StopWordRemoval,TASK2,TEXTRANK.TXT,0.31250,0.09174,0.14184,1

ROUGE-1+StopWordRemoval,TASK2,TEXTRANK.TXT,0.44444,0.11348,0.18079,1

ROUGE-2+StopWordRemoval,TASK2,TEXTRANK.TXT,0.20588,0.05000,0.08046,1

ROUGE-L+StopWordRemoval,TASK31,TEXTRANK.TXT,0.33333,0.09649,0.14966,1

ROUGE-1+StopWordRemoval,TASK31,TEXTRANK.TXT,0.37143,0.07027,0.11818,1

ROUGE-2+StopWordRemoval,TASK31,TEXTRANK.TXT,0.12121,0.02174,0.03687,1

ROUGE-L+StopWordRemoval,TASK3,TEXTRANK.TXT,0.55882,0.15079,0.23750,1

ROUGE-1+StopWordRemoval,TASK3,TEXTRANK.TXT,0.65789,0.13889,0.22936,1

ROUGE-2+StopWordRemoval,TASK3,TEXTRANK.TXT,0.38889,0.07821,0.13023,1

ROUGE-L+StopWordRemoval,TASK4,TEXTRANK.TXT,0.28205,0.08148,0.12644,1

ROUGE-1+StopWordRemoval,TASK4,TEXTRANK.TXT,0.37255,0.08796,0.14232,1

ROUGE-2+StopWordRemoval,TASK4,TEXTRANK.TXT,0.14286,0.03256,0.05303,1

ROUGE-L+StopWordRemoval,TASK418,TEXTRANK.TXT,0.40909,0.06716,0.11538,1

ROUGE-1+StopWordRemoval,TASK418,TEXTRANK.TXT,0.60000,0.06048,0.10989,1

ROUGE-2+StopWordRemoval,TASK418,TEXTRANK.TXT,0.21739,0.02024,0.03704,1

ROUGE-L+StopWordRemoval,TASK419,TEXTRANK.TXT,0.21053,0.04734,0.07729,1

ROUGE-1+StopWordRemoval,TASK419,TEXTRANK.TXT,0.42105,0.07477,0.12698,1

ROUGE-2+StopWordRemoval,TASK419,TEXTRANK.TXT,0.11111,0.01878,0.03213,1

ROUGE-L+StopWordRemoval,TASK416,TEXTRANK.TXT,0.62500,0.20833,0.31250,1

ROUGE-1+StopWordRemoval,TASK416,TEXTRANK.TXT,0.59459,0.14286,0.23037,1

ROUGE-2+StopWordRemoval,TASK416,TEXTRANK.TXT,0.34286,0.07843,0.12766,1

ROUGE-L+StopWordRemoval,TASK658,TEXTRANK.TXT,0.25641,0.07463,0.11561,1

ROUGE-1+StopWordRemoval,TASK658,TEXTRANK.TXT,0.52500,0.11351,0.18667,1

ROUGE-2+StopWordRemoval,TASK658,TEXTRANK.TXT,0.12821,0.02717,0.04484,1

ROUGE-L+StopWordRemoval,TASK417,TEXTRANK.TXT,0.51163,0.20370,0.29139,1

ROUGE-1+StopWordRemoval,TASK417,TEXTRANK.TXT,0.68889,0.18788,0.29524,1

ROUGE-2+StopWordRemoval,TASK417,TEXTRANK.TXT,0.41860,0.10976,0.17391,1

ROUGE-L+StopWordRemoval,TASK659,TEXTRANK.TXT,0.29091,0.17204,0.21622,1

ROUGE-1+StopWordRemoval,TASK659,TEXTRANK.TXT,0.48333,0.18590,0.26852,1

ROUGE-2+StopWordRemoval,TASK659,TEXTRANK.TXT,0.22034,0.08387,0.12150,1

ROUGE-L+StopWordRemoval,TASK414,TEXTRANK.TXT,0.23333,0.07292,0.11111,1

ROUGE-1+StopWordRemoval,TASK414,TEXTRANK.TXT,0.48485,0.13333,0.20915,1

ROUGE-2+StopWordRemoval,TASK414,TEXTRANK.TXT,0.09677,0.02521,0.04000,1

ROUGE-L+StopWordRemoval,TASK656,TEXTRANK.TXT,0.85366,0.31818,0.46358,1

ROUGE-1+StopWordRemoval,TASK656,TEXTRANK.TXT,0.85417,0.26623,0.40594,1

ROUGE-2+StopWordRemoval,TASK656,TEXTRANK.TXT,0.63830,0.19608,0.30000,1

ROUGE-L+StopWordRemoval,TASK898,TEXTRANK.TXT,0.16000,0.04301,0.06780,1

ROUGE-1+StopWordRemoval,TASK898,TEXTRANK.TXT,0.28000,0.05983,0.09859,1

ROUGE-2+StopWordRemoval,TASK898,TEXTRANK.TXT,0.04167,0.00862,0.01429,1

ROUGE-L+StopWordRemoval,TASK415,TEXTRANK.TXT,0.37143,0.11712,0.17808,1

ROUGE-1+StopWordRemoval,TASK415,TEXTRANK.TXT,0.65714,0.14935,0.24339,1

ROUGE-2+StopWordRemoval,TASK415,TEXTRANK.TXT,0.27273,0.05882,0.09677,1

ROUGE-L+StopWordRemoval,TASK657,TEXTRANK.TXT,0.23913,0.11702,0.15714,1

ROUGE-1+StopWordRemoval,TASK657,TEXTRANK.TXT,0.50000,0.16327,0.24615,1

ROUGE-2+StopWordRemoval,TASK657,TEXTRANK.TXT,0.17021,0.05479,0.08290,1

ROUGE-L+StopWordRemoval,TASK899,TEXTRANK.TXT,0.29412,0.06250,0.10309,1

ROUGE-1+StopWordRemoval,TASK899,TEXTRANK.TXT,0.42105,0.07273,0.12403,1

ROUGE-2+StopWordRemoval,TASK899,TEXTRANK.TXT,0.05556,0.00917,0.01575,1

ROUGE-L+StopWordRemoval,TASK412,TEXTRANK.TXT,0.27027,0.10526,0.15152,1

ROUGE-1+StopWordRemoval,TASK412,TEXTRANK.TXT,0.46154,0.13846,0.21302,1

ROUGE-2+StopWordRemoval,TASK412,TEXTRANK.TXT,0.13514,0.03876,0.06024,1

ROUGE-L+StopWordRemoval,TASK654,TEXTRANK.TXT,0.22222,0.05217,0.08451,1

ROUGE-1+StopWordRemoval,TASK654,TEXTRANK.TXT,0.24242,0.04167,0.07111,1

ROUGE-2+StopWordRemoval,TASK654,TEXTRANK.TXT,0.06250,0.01047,0.01794,1

ROUGE-L+StopWordRemoval,TASK896,TEXTRANK.TXT,0.35484,0.06433,0.10891,1

ROUGE-1+StopWordRemoval,TASK896,TEXTRANK.TXT,0.54839,0.07556,0.13281,1

ROUGE-2+StopWordRemoval,TASK896,TEXTRANK.TXT,0.24138,0.03125,0.05534,1

ROUGE-L+StopWordRemoval,TASK413,TEXTRANK.TXT,0.54545,0.32727,0.40909,1

ROUGE-1+StopWordRemoval,TASK413,TEXTRANK.TXT,0.59459,0.25000,0.35200,1

ROUGE-2+StopWordRemoval,TASK413,TEXTRANK.TXT,0.40000,0.16092,0.22951,1

ROUGE-L+StopWordRemoval,TASK655,TEXTRANK.TXT,0.25000,0.07586,0.11640,1

ROUGE-1+StopWordRemoval,TASK655,TEXTRANK.TXT,0.46939,0.12042,0.19167,1

ROUGE-2+StopWordRemoval,TASK655,TEXTRANK.TXT,0.20833,0.05263,0.08403,1

ROUGE-L+StopWordRemoval,TASK897,TEXTRANK.TXT,0.94444,0.30357,0.45946,1

ROUGE-1+StopWordRemoval,TASK897,TEXTRANK.TXT,0.97674,0.25301,0.40191,1

ROUGE-2+StopWordRemoval,TASK897,TEXTRANK.TXT,0.92857,0.23636,0.37681,1

ROUGE-L+StopWordRemoval,TASK410,TEXTRANK.TXT,0.29032,0.07895,0.12414,1

ROUGE-1+StopWordRemoval,TASK410,TEXTRANK.TXT,0.28571,0.05848,0.09709,1

ROUGE-2+StopWordRemoval,TASK410,TEXTRANK.TXT,0.12121,0.02353,0.03941,1

ROUGE-L+StopWordRemoval,TASK652,TEXTRANK.TXT,0.13514,0.03704,0.05814,1

ROUGE-1+StopWordRemoval,TASK652,TEXTRANK.TXT,0.42857,0.08612,0.14343,1

ROUGE-2+StopWordRemoval,TASK652,TEXTRANK.TXT,0.04878,0.00962,0.01606,1

ROUGE-L+StopWordRemoval,TASK894,TEXTRANK.TXT,0.26667,0.04211,0.07273,1

ROUGE-1+StopWordRemoval,TASK894,TEXTRANK.TXT,0.46667,0.05556,0.09929,1

ROUGE-2+StopWordRemoval,TASK894,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK411,TEXTRANK.TXT,0.51064,0.20168,0.28916,1

ROUGE-1+StopWordRemoval,TASK411,TEXTRANK.TXT,0.66038,0.18041,0.28340,1

ROUGE-2+StopWordRemoval,TASK411,TEXTRANK.TXT,0.47059,0.12435,0.19672,1

ROUGE-L+StopWordRemoval,TASK653,TEXTRANK.TXT,0.25000,0.10000,0.14286,1

ROUGE-1+StopWordRemoval,TASK653,TEXTRANK.TXT,0.36170,0.08718,0.14050,1

ROUGE-2+StopWordRemoval,TASK653,TEXTRANK.TXT,0.10870,0.02577,0.04167,1

ROUGE-L+StopWordRemoval,TASK895,TEXTRANK.TXT,0.16000,0.04348,0.06838,1

ROUGE-1+StopWordRemoval,TASK895,TEXTRANK.TXT,0.35484,0.09091,0.14474,1

ROUGE-2+StopWordRemoval,TASK895,TEXTRANK.TXT,0.06667,0.01667,0.02667,1

ROUGE-L+StopWordRemoval,TASK29,TEXTRANK.TXT,0.22222,0.05357,0.08633,1

ROUGE-1+StopWordRemoval,TASK29,TEXTRANK.TXT,0.31034,0.05769,0.09730,1

ROUGE-2+StopWordRemoval,TASK29,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK650,TEXTRANK.TXT,0.41379,0.08392,0.13953,1

ROUGE-1+StopWordRemoval,TASK650,TEXTRANK.TXT,0.65625,0.09013,0.15849,1

ROUGE-2+StopWordRemoval,TASK650,TEXTRANK.TXT,0.25806,0.03448,0.06084,1

ROUGE-L+StopWordRemoval,TASK892,TEXTRANK.TXT,0.23333,0.03846,0.06604,1

ROUGE-1+StopWordRemoval,TASK892,TEXTRANK.TXT,0.33333,0.04065,0.07246,1

ROUGE-2+StopWordRemoval,TASK892,TEXTRANK.TXT,0.06897,0.00816,0.01460,1

ROUGE-L+StopWordRemoval,TASK651,TEXTRANK.TXT,0.34091,0.12000,0.17751,1

ROUGE-1+StopWordRemoval,TASK651,TEXTRANK.TXT,0.45833,0.11765,0.18723,1

ROUGE-2+StopWordRemoval,TASK651,TEXTRANK.TXT,0.12766,0.03226,0.05150,1

ROUGE-L+StopWordRemoval,TASK893,TEXTRANK.TXT,0.27778,0.06329,0.10309,1

ROUGE-1+StopWordRemoval,TASK893,TEXTRANK.TXT,0.33333,0.05217,0.09023,1

ROUGE-2+StopWordRemoval,TASK893,TEXTRANK.TXT,0.11765,0.01754,0.03053,1

ROUGE-L+StopWordRemoval,TASK27,TEXTRANK.TXT,0.53846,0.14000,0.22222,1

ROUGE-1+StopWordRemoval,TASK27,TEXTRANK.TXT,0.60714,0.14167,0.22973,1

ROUGE-2+StopWordRemoval,TASK27,TEXTRANK.TXT,0.42308,0.09244,0.15172,1

ROUGE-L+StopWordRemoval,TASK890,TEXTRANK.TXT,0.21212,0.06931,0.10448,1

ROUGE-1+StopWordRemoval,TASK890,TEXTRANK.TXT,0.41667,0.10345,0.16575,1

ROUGE-2+StopWordRemoval,TASK890,TEXTRANK.TXT,0.08571,0.02083,0.03352,1

ROUGE-L+StopWordRemoval,TASK28,TEXTRANK.TXT,0.14286,0.05814,0.08264,1

ROUGE-1+StopWordRemoval,TASK28,TEXTRANK.TXT,0.27027,0.08475,0.12903,1

ROUGE-2+StopWordRemoval,TASK28,TEXTRANK.TXT,0.05714,0.01709,0.02632,1

ROUGE-L+StopWordRemoval,TASK891,TEXTRANK.TXT,0.26667,0.07843,0.12121,1

ROUGE-1+StopWordRemoval,TASK891,TEXTRANK.TXT,0.45455,0.10067,0.16484,1

ROUGE-2+StopWordRemoval,TASK891,TEXTRANK.TXT,0.15625,0.03378,0.05556,1

ROUGE-L+StopWordRemoval,TASK25,TEXTRANK.TXT,0.39286,0.10577,0.16667,1

ROUGE-1+StopWordRemoval,TASK25,TEXTRANK.TXT,0.45161,0.10145,0.16568,1

ROUGE-2+StopWordRemoval,TASK25,TEXTRANK.TXT,0.10345,0.02190,0.03614,1

ROUGE-L+StopWordRemoval,TASK26,TEXTRANK.TXT,0.29545,0.14607,0.19549,1

ROUGE-1+StopWordRemoval,TASK26,TEXTRANK.TXT,0.40426,0.16102,0.23030,1

ROUGE-2+StopWordRemoval,TASK26,TEXTRANK.TXT,0.17778,0.06838,0.09877,1

ROUGE-L+StopWordRemoval,TASK23,TEXTRANK.TXT,0.26471,0.07965,0.12245,1

ROUGE-1+StopWordRemoval,TASK23,TEXTRANK.TXT,0.60000,0.14458,0.23301,1

ROUGE-2+StopWordRemoval,TASK23,TEXTRANK.TXT,0.18421,0.04242,0.06897,1

ROUGE-L+StopWordRemoval,TASK24,TEXTRANK.TXT,0.20000,0.07500,0.10909,1

ROUGE-1+StopWordRemoval,TASK24,TEXTRANK.TXT,0.28125,0.08824,0.13433,1

ROUGE-2+StopWordRemoval,TASK24,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK21,TEXTRANK.TXT,0.17647,0.06000,0.08955,1

ROUGE-1+StopWordRemoval,TASK21,TEXTRANK.TXT,0.25000,0.06993,0.10929,1

ROUGE-2+StopWordRemoval,TASK21,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK22,TEXTRANK.TXT,0.44000,0.11702,0.18487,1

ROUGE-1+StopWordRemoval,TASK22,TEXTRANK.TXT,0.53846,0.10448,0.17500,1

ROUGE-2+StopWordRemoval,TASK22,TEXTRANK.TXT,0.20833,0.03759,0.06369,1

ROUGE-L+StopWordRemoval,TASK20,TEXTRANK.TXT,0.18750,0.07143,0.10345,1

ROUGE-1+StopWordRemoval,TASK20,TEXTRANK.TXT,0.31250,0.09009,0.13986,1

ROUGE-2+StopWordRemoval,TASK20,TEXTRANK.TXT,0.03333,0.00909,0.01429,1

ROUGE-L+StopWordRemoval,TASK229,TEXTRANK.TXT,0.25000,0.05051,0.08403,1

ROUGE-1+StopWordRemoval,TASK229,TEXTRANK.TXT,0.35000,0.05109,0.08917,1

ROUGE-2+StopWordRemoval,TASK229,TEXTRANK.TXT,0.11111,0.01471,0.02597,1

ROUGE-L+StopWordRemoval,TASK227,TEXTRANK.TXT,0.20455,0.07563,0.11043,1

ROUGE-1+StopWordRemoval,TASK227,TEXTRANK.TXT,0.26087,0.07843,0.12060,1

ROUGE-2+StopWordRemoval,TASK227,TEXTRANK.TXT,0.06818,0.01974,0.03061,1

ROUGE-L+StopWordRemoval,TASK469,TEXTRANK.TXT,0.12500,0.07812,0.09615,1

ROUGE-1+StopWordRemoval,TASK469,TEXTRANK.TXT,0.19512,0.08421,0.11765,1

ROUGE-2+StopWordRemoval,TASK469,TEXTRANK.TXT,0.05128,0.02128,0.03008,1

ROUGE-L+StopWordRemoval,TASK228,TEXTRANK.TXT,0.29412,0.09709,0.14599,1

ROUGE-1+StopWordRemoval,TASK228,TEXTRANK.TXT,0.36842,0.10145,0.15909,1

ROUGE-2+StopWordRemoval,TASK228,TEXTRANK.TXT,0.16667,0.04380,0.06936,1

ROUGE-L+StopWordRemoval,TASK225,TEXTRANK.TXT,0.22581,0.08046,0.11864,1

ROUGE-1+StopWordRemoval,TASK225,TEXTRANK.TXT,0.41935,0.13000,0.19847,1

ROUGE-2+StopWordRemoval,TASK225,TEXTRANK.TXT,0.17241,0.05051,0.07812,1

ROUGE-L+StopWordRemoval,TASK467,TEXTRANK.TXT,0.78125,0.23585,0.36232,1

ROUGE-1+StopWordRemoval,TASK467,TEXTRANK.TXT,0.78788,0.11927,0.20717,1

ROUGE-2+StopWordRemoval,TASK467,TEXTRANK.TXT,0.70968,0.10138,0.17742,1

ROUGE-L+StopWordRemoval,TASK226,TEXTRANK.TXT,0.18182,0.04478,0.07186,1

ROUGE-1+StopWordRemoval,TASK226,TEXTRANK.TXT,0.45714,0.07729,0.13223,1

ROUGE-2+StopWordRemoval,TASK226,TEXTRANK.TXT,0.12121,0.01942,0.03347,1

ROUGE-L+StopWordRemoval,TASK468,TEXTRANK.TXT,0.44828,0.10078,0.16456,1

ROUGE-1+StopWordRemoval,TASK468,TEXTRANK.TXT,0.60606,0.10695,0.18182,1

ROUGE-2+StopWordRemoval,TASK468,TEXTRANK.TXT,0.29032,0.04839,0.08295,1

ROUGE-L+StopWordRemoval,TASK223,TEXTRANK.TXT,0.41379,0.10000,0.16107,1

ROUGE-1+StopWordRemoval,TASK223,TEXTRANK.TXT,0.56667,0.10625,0.17895,1

ROUGE-2+StopWordRemoval,TASK223,TEXTRANK.TXT,0.25000,0.04403,0.07487,1

ROUGE-L+StopWordRemoval,TASK465,TEXTRANK.TXT,0.21739,0.08197,0.11905,1

ROUGE-1+StopWordRemoval,TASK465,TEXTRANK.TXT,0.34615,0.09836,0.15319,1

ROUGE-2+StopWordRemoval,TASK465,TEXTRANK.TXT,0.12000,0.03297,0.05172,1

ROUGE-L+StopWordRemoval,TASK224,TEXTRANK.TXT,0.17073,0.07143,0.10072,1

ROUGE-1+StopWordRemoval,TASK224,TEXTRANK.TXT,0.34884,0.12500,0.18405,1

ROUGE-2+StopWordRemoval,TASK224,TEXTRANK.TXT,0.09756,0.03361,0.05000,1

