ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval,372,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,493,KM.TXT,0.27778,0.10989,0.15748,1
,,,,,,
ROUGE-1+StopWordRemoval,493,KM.TXT,0.43902,0.13043,0.20112,1
,,,,,,
ROUGE-2+StopWordRemoval,493,KM.TXT,0.12821,0.0365,0.05682,1
,,,,,,
ROUGE-L+StopWordRemoval,131,KM.TXT,0.23256,0.13889,0.17391,1
,,,,,,
ROUGE-1+StopWordRemoval,131,KM.TXT,0.36957,0.20482,0.26357,1
,,,,,,
ROUGE-2+StopWordRemoval,131,KM.TXT,0.15909,0.08537,0.11111,1
,,,,,,
ROUGE-L+StopWordRemoval,252,KM.TXT,0.24242,0.08247,0.12308,1
,,,,,,
ROUGE-1+StopWordRemoval,252,KM.TXT,0.42857,0.10714,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,252,KM.TXT,0.15152,0.03597,0.05814,1
,,,,,,
ROUGE-L+StopWordRemoval,373,KM.TXT,0.26471,0.09091,0.13534,1
,,,,,,
ROUGE-1+StopWordRemoval,373,KM.TXT,0.525,0.14583,0.22826,1
,,,,,,
ROUGE-2+StopWordRemoval,373,KM.TXT,0.18421,0.04895,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,494,KM.TXT,0.46429,0.20968,0.28889,1
,,,,,,
ROUGE-1+StopWordRemoval,494,KM.TXT,0.51724,0.17241,0.25862,1
,,,,,,
ROUGE-2+StopWordRemoval,494,KM.TXT,0.33333,0.10465,0.15929,1
,,,,,,
ROUGE-L+StopWordRemoval,132,KM.TXT,0.28947,0.11111,0.16058,1
,,,,,,
ROUGE-1+StopWordRemoval,132,KM.TXT,0.38462,0.14493,0.21053,1
,,,,,,
ROUGE-2+StopWordRemoval,132,KM.TXT,0.18,0.06569,0.09626,1
,,,,,,
ROUGE-L+StopWordRemoval,253,KM.TXT,0.2381,0.08547,0.12579,1
,,,,,,
ROUGE-1+StopWordRemoval,253,KM.TXT,0.46667,0.13816,0.2132,1
,,,,,,
ROUGE-2+StopWordRemoval,253,KM.TXT,0.04651,0.01325,0.02062,1
,,,,,,
ROUGE-L+StopWordRemoval,374,KM.TXT,0.33333,0.1087,0.16393,1
,,,,,,
ROUGE-1+StopWordRemoval,374,KM.TXT,0.53125,0.15888,0.2446,1
,,,,,,
ROUGE-2+StopWordRemoval,374,KM.TXT,0.13333,0.03774,0.05882,1
,,,,,,
ROUGE-L+StopWordRemoval,495,KM.TXT,0.2963,0.08081,0.12698,1
,,,,,,
ROUGE-1+StopWordRemoval,495,KM.TXT,0.4,0.1,0.16,1
,,,,,,
ROUGE-2+StopWordRemoval,495,KM.TXT,0.25,0.05882,0.09524,1
,,,,,,
ROUGE-L+StopWordRemoval,133,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,133,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,133,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,254,KM.TXT,0.26471,0.09474,0.13953,1
,,,,,,
ROUGE-1+StopWordRemoval,254,KM.TXT,0.38235,0.10484,0.16456,1
,,,,,,
ROUGE-2+StopWordRemoval,254,KM.TXT,0.125,0.03252,0.05161,1
,,,,,,
ROUGE-L+StopWordRemoval,375,KM.TXT,0.39286,0.12222,0.18644,1
,,,,,,
ROUGE-1+StopWordRemoval,375,KM.TXT,0.41935,0.12264,0.18978,1
,,,,,,
ROUGE-2+StopWordRemoval,375,KM.TXT,0.06897,0.01905,0.02985,1
,,,,,,
ROUGE-L+StopWordRemoval,496,KM.TXT,0.36842,0.10769,0.16667,1
,,,,,,
ROUGE-1+StopWordRemoval,496,KM.TXT,0.47368,0.11538,0.18557,1
,,,,,,
ROUGE-2+StopWordRemoval,496,KM.TXT,0.17647,0.03896,0.06383,1
,,,,,,
ROUGE-L+StopWordRemoval,134,KM.TXT,0.35714,0.12195,0.18182,1
,,,,,,
ROUGE-1+StopWordRemoval,134,KM.TXT,0.46939,0.13939,0.21495,1
,,,,,,
ROUGE-2+StopWordRemoval,134,KM.TXT,0.17021,0.04878,0.07583,1
,,,,,,
ROUGE-L+StopWordRemoval,255,KM.TXT,0.24138,0.06796,0.10606,1
,,,,,,
ROUGE-1+StopWordRemoval,255,KM.TXT,0.41379,0.09449,0.15385,1
,,,,,,
ROUGE-2+StopWordRemoval,255,KM.TXT,0.14815,0.03175,0.05229,1
,,,,,,
ROUGE-L+StopWordRemoval,376,KM.TXT,0.15789,0.06316,0.09023,1
,,,,,,
ROUGE-1+StopWordRemoval,376,KM.TXT,0.35897,0.12174,0.18182,1
,,,,,,
ROUGE-2+StopWordRemoval,376,KM.TXT,0.10811,0.03509,0.05298,1
,,,,,,
ROUGE-L+StopWordRemoval,497,KM.TXT,0.30952,0.10317,0.15476,1
,,,,,,
ROUGE-1+StopWordRemoval,497,KM.TXT,0.61905,0.18571,0.28571,1
,,,,,,
ROUGE-2+StopWordRemoval,497,KM.TXT,0.3,0.08633,0.13408,1
,,,,,,
ROUGE-L+StopWordRemoval,135,KM.TXT,0.27778,0.10417,0.15152,1
,,,,,,
ROUGE-1+StopWordRemoval,135,KM.TXT,0.46341,0.13475,0.20879,1
,,,,,,
ROUGE-2+StopWordRemoval,135,KM.TXT,0.12821,0.03571,0.05587,1
,,,,,,
ROUGE-L+StopWordRemoval,256,KM.TXT,0.21429,0.07826,0.11465,1
,,,,,,
ROUGE-1+StopWordRemoval,256,KM.TXT,0.53488,0.14839,0.23232,1
,,,,,,
ROUGE-2+StopWordRemoval,256,KM.TXT,0.19512,0.05195,0.08205,1
,,,,,,
ROUGE-L+StopWordRemoval,377,KM.TXT,0.2,0.08602,0.1203,1
,,,,,,
ROUGE-1+StopWordRemoval,377,KM.TXT,0.37209,0.14815,0.21192,1
,,,,,,
ROUGE-2+StopWordRemoval,377,KM.TXT,0.09756,0.03738,0.05405,1
,,,,,,
ROUGE-L+StopWordRemoval,498,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,498,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,498,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,136,KM.TXT,0.5,0.19178,0.27723,1
,,,,,,
ROUGE-1+StopWordRemoval,136,KM.TXT,0.65517,0.19192,0.29688,1
,,,,,,
ROUGE-2+StopWordRemoval,136,KM.TXT,0.48148,0.13265,0.208,1
,,,,,,
ROUGE-L+StopWordRemoval,257,KM.TXT,0.40741,0.14667,0.21569,1
,,,,,,
ROUGE-1+StopWordRemoval,257,KM.TXT,0.85185,0.23958,0.37398,1
,,,,,,
ROUGE-2+StopWordRemoval,257,KM.TXT,0.6,0.15789,0.25,1
,,,,,,
ROUGE-L+StopWordRemoval,378,KM.TXT,0.31429,0.14103,0.19469,1
,,,,,,
ROUGE-1+StopWordRemoval,378,KM.TXT,0.46154,0.17822,0.25714,1
,,,,,,
ROUGE-2+StopWordRemoval,378,KM.TXT,0.24324,0.09,0.13139,1
,,,,,,
ROUGE-L+StopWordRemoval,499,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,499,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,499,KM.TXT,0.20755,0.09735,0.13253,1
,,,,,,
ROUGE-L+StopWordRemoval,137,KM.TXT,0.22727,0.16667,0.19231,1
,,,,,,
ROUGE-1+StopWordRemoval,137,KM.TXT,0.41304,0.23457,0.29921,1
,,,,,,
ROUGE-2+StopWordRemoval,137,KM.TXT,0.20455,0.1125,0.14516,1
,,,,,,
ROUGE-L+StopWordRemoval,258,KM.TXT,0.13953,0.08108,0.10256,1
,,,,,,
ROUGE-1+StopWordRemoval,258,KM.TXT,0.29545,0.14286,0.19259,1
,,,,,,
ROUGE-2+StopWordRemoval,258,KM.TXT,0.09524,0.04444,0.06061,1
,,,,,,
ROUGE-L+StopWordRemoval,379,KM.TXT,0.2,0.06604,0.09929,1
,,,,,,
ROUGE-1+StopWordRemoval,379,KM.TXT,0.33333,0.096,0.14907,1
,,,,,,
ROUGE-2+StopWordRemoval,379,KM.TXT,0.05882,0.01613,0.02532,1
,,,,,,
ROUGE-L+StopWordRemoval,138,KM.TXT,0.2,0.07407,0.10811,1
,,,,,,
ROUGE-1+StopWordRemoval,138,KM.TXT,0.34286,0.12121,0.1791,1
,,,,,,
ROUGE-2+StopWordRemoval,138,KM.TXT,0.12121,0.04082,0.06107,1
,,,,,,
ROUGE-L+StopWordRemoval,259,KM.TXT,0.19512,0.11111,0.14159,1
,,,,,,
ROUGE-1+StopWordRemoval,259,KM.TXT,0.42857,0.18367,0.25714,1
,,,,,,
ROUGE-2+StopWordRemoval,259,KM.TXT,0.25,0.10309,0.14599,1
,,,,,,
ROUGE-L+StopWordRemoval,139,KM.TXT,0.24324,0.12,0.16071,1
,,,,,,
ROUGE-1+StopWordRemoval,139,KM.TXT,0.33333,0.13402,0.19118,1
,,,,,,
ROUGE-2+StopWordRemoval,139,KM.TXT,0.08108,0.03125,0.04511,1
,,,,,,
ROUGE-L+StopWordRemoval,30,KM.TXT,0.25,0.13514,0.17544,1
,,,,,,
ROUGE-1+StopWordRemoval,30,KM.TXT,0.39024,0.16327,0.23022,1
,,,,,,
ROUGE-2+StopWordRemoval,30,KM.TXT,0.12821,0.05155,0.07353,1
,,,,,,
ROUGE-L+StopWordRemoval,31,KM.TXT,0.24242,0.08247,0.12308,1
,,,,,,
ROUGE-1+StopWordRemoval,31,KM.TXT,0.42857,0.10714,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,31,KM.TXT,0.15152,0.03597,0.05814,1
,,,,,,
ROUGE-L+StopWordRemoval,32,KM.TXT,0.2381,0.08547,0.12579,1
,,,,,,
ROUGE-1+StopWordRemoval,32,KM.TXT,0.46667,0.13816,0.2132,1
,,,,,,
ROUGE-2+StopWordRemoval,32,KM.TXT,0.04651,0.01325,0.02062,1
,,,,,,
ROUGE-L+StopWordRemoval,33,KM.TXT,0.17647,0.0625,0.09231,1
,,,,,,
ROUGE-1+StopWordRemoval,33,KM.TXT,0.29412,0.08621,0.13333,1
,,,,,,
ROUGE-2+StopWordRemoval,33,KM.TXT,0.0625,0.01739,0.02721,1
,,,,,,
ROUGE-L+StopWordRemoval,34,KM.TXT,0.13333,0.05,0.07273,1
,,,,,,
ROUGE-1+StopWordRemoval,34,KM.TXT,0.29032,0.08738,0.13433,1
,,,,,,
ROUGE-2+StopWordRemoval,34,KM.TXT,0.03448,0.0098,0.01527,1
,,,,,,
ROUGE-L+StopWordRemoval,35,KM.TXT,0.21622,0.12308,0.15686,1
,,,,,,
ROUGE-1+StopWordRemoval,35,KM.TXT,0.24324,0.1125,0.15385,1
,,,,,,
ROUGE-2+StopWordRemoval,35,KM.TXT,0.05714,0.02532,0.03509,1
,,,,,,
ROUGE-L+StopWordRemoval,36,KM.TXT,0.15,0.07407,0.09917,1
,,,,,,
ROUGE-1+StopWordRemoval,36,KM.TXT,0.225,0.09184,0.13043,1
,,,,,,
ROUGE-2+StopWordRemoval,36,KM.TXT,0.07895,0.03093,0.04444,1
,,,,,,
ROUGE-L+StopWordRemoval,37,KM.TXT,0.30303,0.12195,0.17391,1
,,,,,,
ROUGE-1+StopWordRemoval,37,KM.TXT,0.35294,0.11881,0.17778,1
,,,,,,
ROUGE-2+StopWordRemoval,37,KM.TXT,0.15625,0.05,0.07576,1
,,,,,,
ROUGE-L+StopWordRemoval,38,KM.TXT,0.25,0.13333,0.17391,1
,,,,,,
ROUGE-1+StopWordRemoval,38,KM.TXT,0.34211,0.18841,0.24299,1
,,,,,,
ROUGE-2+StopWordRemoval,38,KM.TXT,0.13889,0.07353,0.09615,1
,,,,,,
ROUGE-L+StopWordRemoval,39,KM.TXT,0.53333,0.16842,0.256,1
,,,,,,
ROUGE-1+StopWordRemoval,39,KM.TXT,0.70588,0.19048,0.3,1
,,,,,,
ROUGE-2+StopWordRemoval,39,KM.TXT,0.40625,0.104,0.16561,1
,,,,,,
ROUGE-L+StopWordRemoval,380,KM.TXT,0.19149,0.10345,0.13433,1
,,,,,,
ROUGE-1+StopWordRemoval,380,KM.TXT,0.39623,0.1875,0.25455,1
,,,,,,
ROUGE-2+StopWordRemoval,380,KM.TXT,0.09804,0.04505,0.06173,1
,,,,,,
ROUGE-L+StopWordRemoval,260,KM.TXT,0.175,0.07071,0.10072,1
,,,,,,
ROUGE-1+StopWordRemoval,260,KM.TXT,0.175,0.05833,0.0875,1
,,,,,,
ROUGE-2+StopWordRemoval,260,KM.TXT,0.10526,0.03361,0.05096,1
,,,,,,
ROUGE-L+StopWordRemoval,381,KM.TXT,0.21429,0.06977,0.10526,1
,,,,,,
ROUGE-1+StopWordRemoval,381,KM.TXT,0.51724,0.15306,0.23622,1
,,,,,,
ROUGE-2+StopWordRemoval,381,KM.TXT,0.2963,0.08247,0.12903,1
,,,,,,
ROUGE-L+StopWordRemoval,140,KM.TXT,0.33333,0.10127,0.15534,1
,,,,,,
ROUGE-1+StopWordRemoval,140,KM.TXT,0.375,0.10112,0.15929,1
,,,,,,
ROUGE-2+StopWordRemoval,140,KM.TXT,0.22727,0.05682,0.09091,1
,,,,,,
ROUGE-L+StopWordRemoval,261,KM.TXT,0.3125,0.14286,0.19608,1
,,,,,,
ROUGE-1+StopWordRemoval,261,KM.TXT,0.39474,0.15625,0.22388,1
,,,,,,
ROUGE-2+StopWordRemoval,261,KM.TXT,0.11111,0.04211,0.06107,1
,,,,,,
ROUGE-L+StopWordRemoval,382,KM.TXT,0,0,0,1
,,,,,,
ROUGE-1+StopWordRemoval,382,KM.TXT,0,0,0,1
,,,,,,
ROUGE-2+StopWordRemoval,382,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,141,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,141,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,141,KM.TXT,0.20755,0.09735,0.13253,1
,,,,,,
ROUGE-L+StopWordRemoval,262,KM.TXT,0.26471,0.09278,0.1374,1
,,,,,,
ROUGE-1+StopWordRemoval,262,KM.TXT,0.51429,0.125,0.20112,1
,,,,,,
ROUGE-2+StopWordRemoval,262,KM.TXT,0.18182,0.04196,0.06818,1
,,,,,,
ROUGE-L+StopWordRemoval,383,KM.TXT,0.11429,0.06557,0.08333,1
,,,,,,
ROUGE-1+StopWordRemoval,383,KM.TXT,0.21622,0.10667,0.14286,1
,,,,,,
ROUGE-2+StopWordRemoval,383,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,142,KM.TXT,0.30303,0.08621,0.13423,1
,,,,,,
ROUGE-1+StopWordRemoval,142,KM.TXT,0.60976,0.1506,0.24155,1
,,,,,,
ROUGE-2+StopWordRemoval,142,KM.TXT,0.28205,0.06667,0.10784,1
,,,,,,
ROUGE-L+StopWordRemoval,263,KM.TXT,0.19355,0.075,0.10811,1
,,,,,,
ROUGE-1+StopWordRemoval,263,KM.TXT,0.27273,0.1,0.14634,1
,,,,,,
ROUGE-2+StopWordRemoval,263,KM.TXT,0.09677,0.03371,0.05,1
,,,,,,
ROUGE-L+StopWordRemoval,384,KM.TXT,0.22222,0.07407,0.11111,1
,,,,,,
ROUGE-1+StopWordRemoval,384,KM.TXT,0.41379,0.12371,0.19048,1
,,,,,,
ROUGE-2+StopWordRemoval,384,KM.TXT,0.07407,0.02083,0.03252,1
,,,,,,
ROUGE-L+StopWordRemoval,143,KM.TXT,0.2381,0.12821,0.16667,1
,,,,,,
ROUGE-1+StopWordRemoval,143,KM.TXT,0.35714,0.16304,0.22388,1
,,,,,,
ROUGE-2+StopWordRemoval,143,KM.TXT,0.1,0.04396,0.06107,1
,,,,,,
ROUGE-L+StopWordRemoval,264,KM.TXT,0.17143,0.08451,0.11321,1
,,,,,,
ROUGE-1+StopWordRemoval,264,KM.TXT,0.38889,0.16867,0.23529,1
,,,,,,
ROUGE-2+StopWordRemoval,264,KM.TXT,0.02941,0.0122,0.01724,1
,,,,,,
ROUGE-L+StopWordRemoval,385,KM.TXT,0.61905,0.2766,0.38235,1
,,,,,,
ROUGE-1+StopWordRemoval,385,KM.TXT,0.68085,0.256,0.37209,1
,,,,,,
ROUGE-2+StopWordRemoval,385,KM.TXT,0.4,0.14516,0.21302,1
,,,,,,
ROUGE-L+StopWordRemoval,144,KM.TXT,0.275,0.1236,0.17054,1
,,,,,,
ROUGE-1+StopWordRemoval,144,KM.TXT,0.34043,0.13445,0.19277,1
,,,,,,
ROUGE-2+StopWordRemoval,144,KM.TXT,0.13333,0.05085,0.07362,1
,,,,,,
ROUGE-L+StopWordRemoval,265,KM.TXT,0.1875,0.08,0.11215,1
,,,,,,
ROUGE-1+StopWordRemoval,265,KM.TXT,0.34286,0.13953,0.19835,1
,,,,,,
ROUGE-2+StopWordRemoval,265,KM.TXT,0.09091,0.03529,0.05085,1
,,,,,,
ROUGE-L+StopWordRemoval,386,KM.TXT,0.30303,0.09709,0.14706,1
,,,,,,
ROUGE-1+StopWordRemoval,386,KM.TXT,0.51429,0.12081,0.19565,1
,,,,,,
ROUGE-2+StopWordRemoval,386,KM.TXT,0.21212,0.0473,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,145,KM.TXT,0.21875,0.08642,0.12389,1
,,,,,,
ROUGE-1+StopWordRemoval,145,KM.TXT,0.3125,0.10526,0.15748,1
,,,,,,
ROUGE-2+StopWordRemoval,145,KM.TXT,0.06667,0.02128,0.03226,1
,,,,,,
ROUGE-L+StopWordRemoval,266,KM.TXT,0.32258,0.09709,0.14925,1
,,,,,,
ROUGE-1+StopWordRemoval,266,KM.TXT,0.54839,0.13492,0.21656,1
,,,,,,
ROUGE-2+StopWordRemoval,266,KM.TXT,0.27586,0.064,0.1039,1
,,,,,,
ROUGE-L+StopWordRemoval,387,KM.TXT,0.2381,0.08547,0.12579,1
,,,,,,
ROUGE-1+StopWordRemoval,387,KM.TXT,0.46667,0.13816,0.2132,1
,,,,,,
ROUGE-2+StopWordRemoval,387,KM.TXT,0.04651,0.01325,0.02062,1
,,,,,,
ROUGE-L+StopWordRemoval,146,KM.TXT,0.20588,0.07527,0.11024,1
,,,,,,
ROUGE-1+StopWordRemoval,146,KM.TXT,0.35,0.11966,0.17834,1
,,,,,,
ROUGE-2+StopWordRemoval,146,KM.TXT,0.02632,0.00862,0.01299,1
,,,,,,
ROUGE-L+StopWordRemoval,267,KM.TXT,0.37143,0.11927,0.18056,1
,,,,,,
ROUGE-1+StopWordRemoval,267,KM.TXT,0.59574,0.1761,0.27184,1
,,,,,,
ROUGE-2+StopWordRemoval,267,KM.TXT,0.31111,0.08861,0.13793,1
,,,,,,
ROUGE-L+StopWordRemoval,388,KM.TXT,0.23256,0.06369,0.1,1
,,,,,,
ROUGE-1+StopWordRemoval,388,KM.TXT,0.47727,0.1,0.16535,1
,,,,,,
ROUGE-2+StopWordRemoval,388,KM.TXT,0.04762,0.00957,0.01594,1
,,,,,,
ROUGE-L+StopWordRemoval,147,KM.TXT,0.28889,0.12381,0.17333,1
,,,,,,
ROUGE-1+StopWordRemoval,147,KM.TXT,0.5,0.19685,0.28249,1
,,,,,,
ROUGE-2+StopWordRemoval,147,KM.TXT,0.16667,0.06349,0.09195,1
,,,,,,
ROUGE-L+StopWordRemoval,268,KM.TXT,0.25,0.12121,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,268,KM.TXT,0.2973,0.11579,0.16667,1
,,,,,,
ROUGE-2+StopWordRemoval,268,KM.TXT,0.14286,0.05319,0.07752,1
,,,,,,
ROUGE-L+StopWordRemoval,389,KM.TXT,0.17647,0.0625,0.09231,1
,,,,,,
ROUGE-1+StopWordRemoval,389,KM.TXT,0.29412,0.08621,0.13333,1
,,,,,,
ROUGE-2+StopWordRemoval,389,KM.TXT,0.0625,0.01739,0.02721,1
,,,,,,
ROUGE-L+StopWordRemoval,148,KM.TXT,0.31034,0.08491,0.13333,1
,,,,,,
ROUGE-1+StopWordRemoval,148,KM.TXT,0.63333,0.14615,0.2375,1
,,,,,,
ROUGE-2+StopWordRemoval,148,KM.TXT,0.25,0.05426,0.08917,1
,,,,,,
ROUGE-L+StopWordRemoval,269,KM.TXT,0.28947,0.11111,0.16058,1
,,,,,,
ROUGE-1+StopWordRemoval,269,KM.TXT,0.38462,0.14493,0.21053,1
,,,,,,
ROUGE-2+StopWordRemoval,269,KM.TXT,0.18,0.06569,0.09626,1
,,,,,,
ROUGE-L+StopWordRemoval,149,KM.TXT,0.44,0.11,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,149,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
ROUGE-2+StopWordRemoval,149,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,40,KM.TXT,0.24242,0.09524,0.13675,1
,,,,,,
ROUGE-1+StopWordRemoval,40,KM.TXT,0.52941,0.16216,0.24828,1
,,,,,,
ROUGE-2+StopWordRemoval,40,KM.TXT,0.1875,0.05455,0.08451,1
,,,,,,
ROUGE-L+StopWordRemoval,41,KM.TXT,0.14286,0.06024,0.08475,1
,,,,,,
ROUGE-1+StopWordRemoval,41,KM.TXT,0.27778,0.09615,0.14286,1
,,,,,,
ROUGE-2+StopWordRemoval,41,KM.TXT,0.05882,0.01942,0.0292,1
,,,,,,
ROUGE-L+StopWordRemoval,42,KM.TXT,0.08571,0.05085,0.06383,1
,,,,,,
ROUGE-1+StopWordRemoval,42,KM.TXT,0.16216,0.07692,0.10435,1
,,,,,,
ROUGE-2+StopWordRemoval,42,KM.TXT,0.02857,0.01299,0.01786,1
,,,,,,
ROUGE-L+StopWordRemoval,43,KM.TXT,0.25,0.1194,0.16162,1
,,,,,,
ROUGE-1+StopWordRemoval,43,KM.TXT,0.28571,0.12346,0.17241,1
,,,,,,
ROUGE-2+StopWordRemoval,43,KM.TXT,0.09091,0.0375,0.0531,1
,,,,,,
ROUGE-L+StopWordRemoval,44,KM.TXT,0.28947,0.12644,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,44,KM.TXT,0.34615,0.14516,0.20455,1
,,,,,,
ROUGE-2+StopWordRemoval,44,KM.TXT,0.18,0.07317,0.10405,1
,,,,,,
ROUGE-L+StopWordRemoval,45,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,45,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,45,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,46,KM.TXT,0.33333,0.13084,0.18792,1
,,,,,,
ROUGE-1+StopWordRemoval,46,KM.TXT,0.46939,0.15541,0.2335,1
,,,,,,
ROUGE-2+StopWordRemoval,46,KM.TXT,0.17021,0.05442,0.08247,1
,,,,,,
ROUGE-L+StopWordRemoval,47,KM.TXT,0.25,0.07627,0.11688,1
,,,,,,
ROUGE-1+StopWordRemoval,47,KM.TXT,0.47368,0.11465,0.18462,1
,,,,,,
ROUGE-2+StopWordRemoval,47,KM.TXT,0.02778,0.00641,0.01042,1
,,,,,,
ROUGE-L+StopWordRemoval,48,KM.TXT,0.32353,0.1358,0.1913,1
,,,,,,
ROUGE-1+StopWordRemoval,48,KM.TXT,0.52632,0.19231,0.28169,1
,,,,,,
ROUGE-2+StopWordRemoval,48,KM.TXT,0.27778,0.09709,0.14388,1
,,,,,,
ROUGE-L+StopWordRemoval,49,KM.TXT,0.25,0.09474,0.1374,1
,,,,,,
ROUGE-1+StopWordRemoval,49,KM.TXT,0.36585,0.1049,0.16304,1
,,,,,,
ROUGE-2+StopWordRemoval,49,KM.TXT,0.15385,0.04225,0.0663,1
,,,,,,
ROUGE-L+StopWordRemoval,390,KM.TXT,0.2,0.07339,0.10738,1
,,,,,,
ROUGE-1+StopWordRemoval,390,KM.TXT,0.55,0.16794,0.25731,1
,,,,,,
ROUGE-2+StopWordRemoval,390,KM.TXT,0.26316,0.07692,0.11905,1
,,,,,,
ROUGE-L+StopWordRemoval,270,KM.TXT,0.325,0.09489,0.14689,1
,,,,,,
ROUGE-1+StopWordRemoval,270,KM.TXT,0.68182,0.13393,0.22388,1
,,,,,,
ROUGE-2+StopWordRemoval,270,KM.TXT,0.33333,0.06278,0.10566,1
,,,,,,
ROUGE-L+StopWordRemoval,391,KM.TXT,0.25,0.11268,0.15534,1
,,,,,,
ROUGE-1+StopWordRemoval,391,KM.TXT,0.36842,0.15217,0.21538,1
,,,,,,
ROUGE-2+StopWordRemoval,391,KM.TXT,0.13889,0.05495,0.07874,1
,,,,,,
ROUGE-L+StopWordRemoval,150,KM.TXT,0.29545,0.10569,0.15569,1
,,,,,,
ROUGE-1+StopWordRemoval,150,KM.TXT,0.44828,0.15205,0.22707,1
,,,,,,
ROUGE-2+StopWordRemoval,150,KM.TXT,0.19643,0.06471,0.09735,1
,,,,,,
ROUGE-L+StopWordRemoval,271,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,271,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,271,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,392,KM.TXT,0.2619,0.12791,0.17188,1
,,,,,,
ROUGE-1+StopWordRemoval,392,KM.TXT,0.5,0.19811,0.28378,1
,,,,,,
ROUGE-2+StopWordRemoval,392,KM.TXT,0.175,0.06667,0.09655,1
,,,,,,
ROUGE-L+StopWordRemoval,151,KM.TXT,0.3,0.11111,0.16216,1
,,,,,,
ROUGE-1+StopWordRemoval,151,KM.TXT,0.375,0.12371,0.18605,1
,,,,,,
ROUGE-2+StopWordRemoval,151,KM.TXT,0.13333,0.04167,0.06349,1
,,,,,,
ROUGE-L+StopWordRemoval,272,KM.TXT,0.35714,0.12195,0.18182,1
,,,,,,
ROUGE-1+StopWordRemoval,272,KM.TXT,0.46939,0.13939,0.21495,1
,,,,,,
ROUGE-2+StopWordRemoval,272,KM.TXT,0.17021,0.04878,0.07583,1
,,,,,,
ROUGE-L+StopWordRemoval,393,KM.TXT,0.37209,0.11852,0.17978,1
,,,,,,
ROUGE-1+StopWordRemoval,393,KM.TXT,0.48936,0.12169,0.19492,1
,,,,,,
ROUGE-2+StopWordRemoval,393,KM.TXT,0.2,0.04787,0.07725,1
,,,,,,
ROUGE-L+StopWordRemoval,152,KM.TXT,0.30769,0.08791,0.13675,1
,,,,,,
ROUGE-1+StopWordRemoval,152,KM.TXT,0.53448,0.11877,0.19436,1
,,,,,,
ROUGE-2+StopWordRemoval,152,KM.TXT,0.23214,0.05,0.08228,1
,,,,,,
ROUGE-L+StopWordRemoval,273,KM.TXT,0.16667,0.04396,0.06957,1
,,,,,,
ROUGE-1+StopWordRemoval,273,KM.TXT,0.32,0.08,0.128,1
,,,,,,
ROUGE-2+StopWordRemoval,273,KM.TXT,0.13043,0.0303,0.04918,1
,,,,,,
ROUGE-L+StopWordRemoval,394,KM.TXT,0.25714,0.10345,0.14754,1
,,,,,,
ROUGE-1+StopWordRemoval,394,KM.TXT,0.36111,0.11207,0.17105,1
,,,,,,
ROUGE-2+StopWordRemoval,394,KM.TXT,0.11765,0.03478,0.05369,1
,,,,,,
ROUGE-L+StopWordRemoval,153,KM.TXT,0.26471,0.09091,0.13534,1
,,,,,,
